Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Low income,LIC,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,7102269084.45295,..,..,..
Low income,LIC,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,3291898240.36647,..,..,..
Low income,LIC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Low income,LIC,"Population, total",SP.POP.TOTL,648755452,667053670,685250041,703727949
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.53792389695316,-3.06253435803046,5.99255483361121,5.07867060610259
Lower middle income,LMC,"International tourism, number of arrivals",ST.INT.ARVL,207722217.280817,..,..,..
Lower middle income,LMC,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Lower middle income,LMC,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,139927488480.326,..,..,..
Lower middle income,LMC,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,117549360253.457,..,..,..
Lower middle income,LMC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.41727937895415,..,..,..
Lower middle income,LMC,"Population, total",SP.POP.TOTL,3075311775,3117225754,3157350729,3190012599
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.22452904826309,-3.77186820283873,4.41603475070096,5.75208276631716
Middle East & North Africa,MEA,"International tourism, number of arrivals",ST.INT.ARVL,152571279.95283,..,..,..
Middle East & North Africa,MEA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Middle East & North Africa,MEA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,124024234909.952,..,..,..
Middle East & North Africa,MEA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,127311501896.903,..,..,..
Middle East & North Africa,MEA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,10.5911149379437,..,..,..
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,473201775,479966649,486168063,493264873
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.02323897688943,-3.25894148086837,4.34985402579646,3.87390803417789
Middle East & North Africa (excluding high income),MNA,"International tourism, number of arrivals",ST.INT.ARVL,65756226.1253439,..,..,..
Middle East & North Africa (excluding high income),MNA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,50288013066.1071,..,..,..
Middle East & North Africa (excluding high income),MNA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,40329797021.9695,..,..,..
Middle East & North Africa (excluding high income),MNA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,16.5493928769446,..,..,..
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,405259403,411810124,418047201,424328381
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.01987115448709,-3.17870792593776,4.32533983233117,3.87335009056649
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, number of arrivals",ST.INT.ARVL,65078454.6035971,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,49898587944.6021,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,39476567461.6618,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,16.5493928769446,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,400574097,407006855,413124452,419284769
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.00039739712086,-1.17436729735219,7.19331328739207,3.51731572465204
Middle income,MIC,"International tourism, number of arrivals",ST.INT.ARVL,790163362.933784,..,..,..
Middle income,MIC,"International tourism, number of departures",ST.INT.DPRT,692705030.060628,..,..,..
Middle income,MIC,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,422327765128.38,..,..,..
Middle income,MIC,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,536716848638.658,..,..,..
Middle income,MIC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Middle income,MIC,"Population, total",SP.POP.TOTL,5828239756,5883693329,5933441863,5974220875
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.26182745639161,-2.9499606887216,5.87298163270613,2.16338011197455
North America,NAC,"International tourism, number of arrivals",ST.INT.ARVL,198713000,..,..,..
North America,NAC,"International tourism, number of departures",ST.INT.DPRT,208814202.957126,..,..,..
North America,NAC,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,227984000000,..,..,..
North America,NAC,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,169325000000,..,..,..
North America,NAC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,9.42146112769139,..,..,..
North America,NAC,"Population, total",SP.POP.TOTL,365995094,369582571,370321816,372280991
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
Not classified,INX,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Not classified,INX,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Not classified,INX,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Not classified,INX,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Not classified,INX,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.73062503911324,-4.21341953603799,5.47354473806078,2.77645090819783
OECD members,OED,"International tourism, number of arrivals",ST.INT.ARVL,1364524985.83971,..,..,..
OECD members,OED,"International tourism, number of departures",ST.INT.DPRT,936358201.308735,..,..,..
OECD members,OED,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,901180200439.453,..,..,..
OECD members,OED,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,730834899169.922,..,..,..
OECD members,OED,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.63528547778818,..,..,..
OECD members,OED,"Population, total",SP.POP.TOTL,1362922537,1370222158,1372543943,1377613713
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.18615745053353,-4.85910991184299,3.9762298145976,4.38959129556271
Other small states,OSS,"International tourism, number of arrivals",ST.INT.ARVL,51930012.4665974,..,..,..
Other small states,OSS,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Other small states,OSS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Other small states,OSS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,20705848881.0714,..,..,..
Other small states,OSS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,18.5633142058989,..,..,..
Other small states,OSS,"Population, total",SP.POP.TOTL,32005477,32381464,32708277,33136283
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.01254076899262,-10.2805043578569,-3.56809659593704,6.35904720833437
Pacific island small states,PSS,"International tourism, number of arrivals",ST.INT.ARVL,1752269.77187474,..,..,..
Pacific island small states,PSS,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Pacific island small states,PSS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1764307864.96648,..,..,..
Pacific island small states,PSS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Pacific island small states,PSS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,49.0213318341665,..,..,..
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2536070,2566819,2602173,2639019
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.69042725113475,-4.42008983780163,5.21811803303007,2.41431952872513
Post-demographic dividend,PST,"International tourism, number of arrivals",ST.INT.ARVL,1275198369.71218,..,..,..
Post-demographic dividend,PST,"International tourism, number of departures",ST.INT.DPRT,928930206.150099,..,..,..
Post-demographic dividend,PST,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,905094317511.287,..,..,..
Post-demographic dividend,PST,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,750496435912.756,..,..,..
Post-demographic dividend,PST,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.99973028060052,..,..,..
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1113310738,1117424113,1116545246,1113419395
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.19761845519473,-2.51458819194774,2.99744863177347,3.99919709112397
Pre-demographic dividend,PRE,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Pre-demographic dividend,PRE,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Pre-demographic dividend,PRE,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,17498719451.4323,..,..,..
Pre-demographic dividend,PRE,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,32023136604.3648,..,..,..
Pre-demographic dividend,PRE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,5.46817912324353,..,..,..
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,957503246,984213438,1011043183,1038012552
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.95002638253112,-5.63622447195982,4.09201105522803,5.66073394599798
Small states,SST,"International tourism, number of arrivals",ST.INT.ARVL,79086475.9232005,..,..,..
Small states,SST,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Small states,SST,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,45354533367.2825,..,..,..
Small states,SST,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,22011340541.294,..,..,..
Small states,SST,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,20.5667748474677,..,..,..
Small states,SST,"Population, total",SP.POP.TOTL,41965649,42393051,42792327,43280780
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.94014462756964,-4.66148641223236,8.26793307322843,6.47052861667315
South Asia,SAS,"International tourism, number of arrivals",ST.INT.ARVL,27102764.1528023,..,..,..
South Asia,SAS,"International tourism, number of departures",ST.INT.DPRT,37266648.5441047,..,..,..
South Asia,SAS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,39263000000,..,..,..
South Asia,SAS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,28372000000,..,..,..
South Asia,SAS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.44527612379918,..,..,..
South Asia,SAS,"Population, total",SP.POP.TOTL,1861598514,1882531620,1901911604,1919348000
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.94014462756964,-4.66148641223236,8.26793307322843,6.47052861667315
South Asia (IDA & IBRD),TSA,"International tourism, number of arrivals",ST.INT.ARVL,26260132.181425,..,..,..
South Asia (IDA & IBRD),TSA,"International tourism, number of departures",ST.INT.DPRT,36715295.5993054,..,..,..
South Asia (IDA & IBRD),TSA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,39253000000,..,..,..
South Asia (IDA & IBRD),TSA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,28376000000,..,..,..
South Asia (IDA & IBRD),TSA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,6.44527612379918,..,..,..
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1861598514,1882531620,1901911604,1919348000
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.59186588599351,-2.00443451837229,4.17350322714196,3.56771870890591
Sub-Saharan Africa,SSF,"International tourism, number of arrivals",ST.INT.ARVL,56014499.1539477,..,..,..
Sub-Saharan Africa,SSF,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Sub-Saharan Africa,SSF,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,28796895446.4856,..,..,..
Sub-Saharan Africa,SSF,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,26043279440.7459,..,..,..
Sub-Saharan Africa,SSF,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.73380866471058,..,..,..
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,1121549049,1151302081,1181163013,1211170184
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.58989184632499,-1.99856625026253,4.17249356476641,3.56336069700214
Sub-Saharan Africa (excluding high income),SSA,"International tourism, number of arrivals",ST.INT.ARVL,55555231.2954125,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,28185250374.4729,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,25977240955.3756,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.60901952265522,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,1121451424,1151203619,1181063755,1211070124
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.59186588599363,-2.00443451837236,4.17350322714198,3.56771870890593
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, number of arrivals",ST.INT.ARVL,56014499.1539477,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,28796895446.4856,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,26043279440.7459,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.73380866471058,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,1121549049,1151302081,1181163013,1211170184
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.13071772980771,-0.645329946451227,7.52156344756239,3.09524139158461
